Subj,Course,Status,Subj_Desc,Sec,CRN,Title,Campus,Schedule_Type,Schedule_Type_Desc,Primary Instructor Last Name,Primary Instructor First Name,Primary Instructor ID,Crosslist_ID,Approv,Detail_Code,Fee,Min Credits,Max_Credits,Prior_Enrl,SCH,Auth_Size,Actual_Enrl,Seats_Avail,%_Capacity,Waitlist_Max,Waitlist_Actual,Waitlist_Avail,POT,Start_Date_1,End_Date_1,Meeting_Time_1,Meeting_Location_1,Instruct_Method_1,Instruct_Method_Desc_1,Start_Date_2,End_Date_2,Meeting_Time_2,Meeting_Location_2,Instruct_Method_2,Instruct_Method_Desc_2,Start_Date_3,End_Date_3,Meeting_Time_3,Meeting_Location_3,Instruct_Method_3,Instruct_Method_Desc_3,Start_Date_4,End_Date_4,Meeting_Time_4,Meeting_Location_4,Instruct_Method_4,Instruct_Method_Desc_4,Start_Date_5,End_Date_5,Meeting_Time_5,Meeting_Location_5,Instruct_Method_5,Instruct_Method_Desc_5,Start_Date_6,End_Date_6,Meeting_Time_6,Meeting_Location_6,Instruct_Method_6,Instruct_Method_Desc_6,Start_Date_7,End_Date_7,Meeting_Time_7,Meeting_Location_7,Instruct_Method_7,Instruct_Method_Desc_7,Start_Date_8,End_Date_8,Meeting_Time_8,Meeting_Location_8,Instruct_Method_8,Instruct_Method_Desc_8,Start_Date_9,End_Date_9,Meeting_Time_9,Meeting_Location_9,Instruct_Method_9,Instruct_Method_Desc_9,Start_Date_10,End_Date_10,Meeting_Time_10,Meeting_Location_10,Instruct_Method_10,Instruct_Method_Desc_10
CI,410,A,Curriculum & Instruction,611,66888,TOP: WHY DFFRNTD INSTRCTN,K,L,Lecture,Dahl,Steve,977622261,,DP,F504,240,4,4,0,0,100,0,100,0,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,432,A,Curriculum & Instruction,001,60719,COMPUTER APPS FOR CLASSROOM,I,L,Lecture,Thomas,Stephanie,940991360,XX,DP,,,3,3,15,72,30,25,5,0.83,25,0,25,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,443,A,Curriculum & Instruction,001,60721,STRTS LING/CLTR DVRS,I,L,Lecture,Gambrell,James,965788456,CS,DP,,,3,3,0,12,30,4,26,0.13,5,0,5,1,2016-03-28 00:00:00,2016-06-11 00:00:00,M 1600-1830,OND 202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,443,A,Curriculum & Instruction,002,65854,STRTS LING/CLTR DVRS,I,L,Lecture,Gambrell,James,965788456,MT,DP,,,3,3,0,3,25,1,24,0.04,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,M 1840-2120,OND 202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,477,A,Curriculum & Instruction,001,60723,LEARNING DSGNS: ECE ENVIRONMEN,I,L,Lecture,Elliott,Rachel,936585800,GV,DP,,,3,3,2,6,25,2,23,0.08,5,0,5,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,478,A,Curriculum & Instruction,002,66314,CONST CURR: BIG IDEAS IN ECE,I,L,Lecture,Carlis,Elizabeth,901096004,FH,DP,,,3,3,0,12,25,4,21,0.16,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,502,A,Curriculum & Instruction,0,66559,IS: BILINGL ARTS INTEG,I,I,Independent Learning,Caskey,Micki,939301021,,DP,,,3,3,0,0,0,0,0,,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,502,A,Curriculum & Instruction,0,66731,IS: BILNGL ARTS INTEG,I,I,Independent Learning,Caskey,Micki,939301021,,DP,,,3,3,0,3,0,1,-1,,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,505,A,Curriculum & Instruction,0,66617,R&C: EMOTIONAL LIFE,I,I,Independent Learning,Anderson,Ingrid,931001217,,DP,,,4,4,0,4,0,1,-1,,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,505,A,Curriculum & Instruction,0,66618,R&C: EDUCATION & MUSIC TECH,I,I,Independent Learning,Ferner,Bernd,931601145,,DP,,,2,2,0,2,0,1,-1,,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,505,A,Curriculum & Instruction,0,66619,R&C: WL METHODS CHINESE,I,I,Independent Learning,Ferner,Bernd,931601145,,DP,,,1,1,0,1,0,1,-1,,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,505,A,Curriculum & Instruction,0,66797,R&C: WL METHODS: CHINESE,I,I,Independent Learning,Ferner,Bernd,931601145,,DP,,,1,1,0,1,0,1,-1,,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,505,A,Curriculum & Instruction,0,66798,R&C: SOCIAL STUDIES MTHEX,I,I,Independent Learning,Yank,Howard,953178232,,DP,,,1,1,0,1,0,1,-1,,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,505,A,Curriculum & Instruction,0,67137,R&C: BILINGUAL CHILDREN,I,I,Independent Learning,Anderson,Ingrid,931001217,,DP,,,3,3,0,3,0,1,-1,,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,505,A,Curriculum & Instruction,0,67824,R&C: EMT LIVES ECE,I,I,Independent Learning,Anderson,Ingrid,931001217,,,,,2,2,0,2,0,1,-1,,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,505,A,Curriculum & Instruction,0,68213,R&C: ELA METHODS,I,I,Independent Learning,Yeigh,Maika,954959287,,,,,1,1,0,2,0,2,-2,,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,506,A,Curriculum & Instruction,0,66796,PROJ: TEACHER AS RES,I,H,Research,Ranker,Jason,977180984,,DP,,,5,5,0,5,0,1,-1,,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,506,A,Curriculum & Instruction,0,67759,PROJ: ECE DIGITAL TECH,I,H,Research,Justice,Ellen,967997495,,,,,3,3,0,3,0,1,-1,,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,509,A,Curriculum & Instruction,0,66152,PRAC: STUDENT TEACH,I,E,Experiential Learning,Ferner,Bernd,931601145,,DP,,,6,6,0,6,0,1,-1,,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,509,A,Curriculum & Instruction,0,66376,PRAC: STUDIO EXPLOR,I,E,Experiential Learning,Anderson,Ingrid,931001217,,DP,,,3,3,0,3,0,1,-1,,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,509,A,Curriculum & Instruction,0,67814,PRAC: ESOL,I,E,Experiential Learning,Bright,Anita,956920936,,,,,3,3,0,3,0,1,-1,,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,509,A,Curriculum & Instruction,0,67815,PRACTICUM,I,E,Experiential Learning,Fernandez,Jacob,990131050,,,,,3,3,0,0,0,0,0,,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,509,A,Curriculum & Instruction,0,67952,PRAC: ESOL,I,E,Experiential Learning,Bright,Anita,956920936,,,,,3,3,0,3,0,1,-1,,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,509,A,Curriculum & Instruction,001,60724,PRACTICUM IN LITERACY,I,E,Experiential Learning,McElhone,Dorothy,922616450,,DP,,,3,3,4,15,25,5,20,0.2,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,T 1600-1830,SRTC 108,U,Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,509,A,Curriculum & Instruction,003,65337,PRAC: ESL/BILINGUAL ENDORSMENT,I,E,Experiential Learning,Bright,Anita,956920936,,DP,,,3,3,0,60,30,20,10,0.67,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,TBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,509,A,Curriculum & Instruction,004,65341,PRAC: MATHEMATICS LEADERSHIP,I,E,Experiential Learning,Rigelman,Nicole,905360200,,DP,,,3,3,0,15,25,5,20,0.2,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,OFFCAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,510,A,Curriculum & Instruction,001,60729,TOP: CHILDREN-ART-ARTISTS,K,L,Lecture,Williams,Sarah,957874263,US,DP,MC19,478,1,1,7,9,25,9,16,0.36,5,0,5,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,510,A,Curriculum & Instruction,002,60728,TOP: TEACHER LEADERSHIP,I,L,Lecture,Shrier,Donna,906406613,,DP,,,3,3,11,33,25,11,14,0.44,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,510,A,Curriculum & Instruction,003,65760,TOP: CULTURALLY RESP LIT ED,K,L,Lecture,Moll,Leanne,944173039,,DP,F795,957,3,3,0,36,25,12,13,0.48,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,510,A,Curriculum & Instruction,010,65347,TOP: TEACHER LEADERSHIP,K,L,Lecture,Yank,Howard,953178232,,DP,F937,1234,3,3,0,60,25,20,5,0.8,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,510,A,Curriculum & Instruction,011,60736,TOP: NUMERACY IN EARLY CHLDHD,K,L,Lecture,Davis,Sara,949132988,PI,DP,MC19,1234,3,3,15,51,25,17,8,0.68,5,0,5,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,510,A,Curriculum & Instruction,360,66847,TOP: DIGITAL WORLD,K,L,Lecture,Reverman,Ardys,933174536,,DP,F504,300,5,5,0,55,100,11,89,0.11,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,510,A,Curriculum & Instruction,361,66850,TOP: ENGAGE DIVERSITY,K,L,Lecture,Reverman,Ardys,933174536,,DP,F504,180,3,3,0,21,50,7,43,0.14,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,510,A,Curriculum & Instruction,362,66851,TOP: EQUITY PARTNERSHIPS,K,L,Lecture,Reverman,Ardys,933174536,,DP,F504,300,5,5,0,15,50,3,47,0.06,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,510,A,Curriculum & Instruction,363,66858,TOP: INTELLIGENCE REFRAMED,K,L,Lecture,Reverman,Ardys,933174536,,DP,F504,180,3,3,0,6,50,2,48,0.04,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,510,A,Curriculum & Instruction,365,66862,TOP: MANAGE INNOVATION,K,L,Lecture,Reverman,Ardys,933174536,,DP,F504,180,3,3,0,21,50,7,43,0.14,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,510,A,Curriculum & Instruction,367,66864,TOP: NATURE COLLABORATES,K,L,Lecture,Reverman,Ardys,933174536,,DP,F504,180,3,3,0,12,100,4,96,0.04,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,510,A,Curriculum & Instruction,368,66870,TOP: SYNERGY MENTORS,K,L,Lecture,Reverman,Ardys,933174536,,DP,F504,300,5,5,0,10,50,2,48,0.04,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,510,A,Curriculum & Instruction,369,68081,TOP: SYNERGY TEAMWORK,K,L,Lecture,Reverman,Ardys,933174536,,DP,F504,180,3,3,0,21,50,7,43,0.14,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,510,A,Curriculum & Instruction,370,66876,TOP: TECHNOLOGY TOOLKIT,K,L,Lecture,Reverman,Ardys,933174536,,DP,F504,180,3,3,0,39,50,13,37,0.26,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,510,A,Curriculum & Instruction,371,66877,TOP: TRANSFORMED ANGER,K,L,Lecture,Reverman,Ardys,933174536,,DP,F504,180,3,3,0,3,50,1,49,0.02,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,510,A,Curriculum & Instruction,378,68099,TOP: STRENGTH: NEURODVSRSE GFT,K,L,Lecture,Miller,Barbara,927813047,,DP,F504,180,3,3,0,3,30,1,29,0.03,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,510,A,Curriculum & Instruction,381,67451,TOP: GRANT WRTG FOR EDUCATORS,K,L,Lecture,Bauer,Colleen,938059906,,DP,F504,120,2,2,0,4,30,2,28,0.07,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,510,A,Curriculum & Instruction,612,65921,TOP: REGGIO EMILIA STUDY TOUR,K,L,Lecture,Parnell,William,936024912,,DP,F504,200,3,3,0,48,16,16,0,1,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,OFFCAM,U,Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,510,A,Curriculum & Instruction,614,67116,TOP: INTGR COMMON CORE & NGSS,K,L,Lecture,Biskupic Knight,Carol,986069570,,DP,F504,356,1,1,0,8,10,8,2,0.8,0,0,0,1,2016-04-22 00:00:00,2016-05-06 00:00:00,F 1600-1915,OFFCAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,510,A,Curriculum & Instruction,670,68069,TOP: HGC PRFSSNL DVLPMNT,K,L,Lecture,Chaille,Christine,932550417,,DP,F925,80,1,1,0,5,30,5,25,0.17,0,0,0,1,2016-04-15 00:00:00,2016-04-15 00:00:00,F 1730-2000,OFFCAM,,,2016-04-16 00:00:00,2016-04-16 00:00:00,S 0830-1600,OFFCAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,519,A,Curriculum & Instruction,001,65342,MTH LDRSHP: INFL & FACL IMPRVM,I,L,Lecture,Rigelman,Nicole,905360200,,DP,,,3,3,0,60,25,20,5,0.8,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,T 1700-2000,OFFCAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,519,A,Curriculum & Instruction,002,65343,MTH LDRSHP: INFL & FACL IMPRVM,I,L,Lecture,Hufendick,Leslie,982174720,,DP,,,3,3,0,0,25,0,25,0,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,TBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,519,A,Curriculum & Instruction,109,67977,MTH LDRSHP: INFL & FACL IMPRVM,K,L,Lecture,Hufendick,Leslie,982174720,,DP,F181,0,3,3,0,69,25,23,2,0.92,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,OFFCAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,532,A,Curriculum & Instruction,001,60738,COMPUTER APPS FOR CLASSROOM,I,L,Lecture,Thomas,Stephanie,940991360,XX,DP,,,3,3,10,9,30,3,27,0.1,25,0,25,1,2016-03-28 00:00:00,2016-06-11 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,536,A,Curriculum & Instruction,001,65344,"LANGUAGE, LITERACY & CULTURE",I,L,Lecture,Ranker,Jason,977180984,,DP,,,3,3,0,45,25,15,10,0.6,0,0,0,1,2016-03-28 00:00:00,2016-06-11 00:00:00,W 1630-1830,OND 201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
